2021-08-23 16:26:56,345 INFO         [functions.py:558] Update mode variable is set to False
2021-08-23 16:27:06,745 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_entity_uri_Gabriel_12', 'name': 'test_entity_name_Gabriel_12', 'description': 'test_entity_comment_Gabriel_12', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:07,532 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_entity_uri_Gabriel_13', 'name': 'test_entity_name_Gabriel_13', 'description': 'test_entity_comment_Gabriel_13', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:08,325 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_entity_uri_Gabriel_14', 'name': 'test_entity_name_Gabriel_14', 'description': 'test_entity_comment_Gabriel_14', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:09,142 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_entity_uri_Gabriel_15', 'name': 'test_entity_name_Gabriel_15', 'description': 'test_entity_comment_Gabriel_15', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:09,950 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_entity_uri_Gabriel_16', 'name': 'test_entity_name_Gabriel_16', 'description': 'test_entity_comment_Gabriel_16', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:10,765 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_entity_uri_Gabriel_17', 'name': 'test_entity_name_Gabriel_17', 'description': 'test_entity_comment_Gabriel_17', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:11,582 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_entity_uri_Gabriel_18', 'name': 'test_entity_name_Gabriel_18', 'description': 'test_entity_comment_Gabriel_18', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:12,520 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_entity_uri_Gabriel_19', 'name': 'test_entity_name_Gabriel_19', 'description': 'test_entity_comment_Gabriel_19', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:13,318 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_entity_uri_Gabriel_20', 'name': 'test_entity_name_Gabriel_20', 'description': 'test_entity_comment_Gabriel_20', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:14,123 INFO         [functions.py:882] Object created: {'uri': 'test:set/variables#variable.entity.test_entity_name_gabriel_', 'name': 'test_entity_name_Gabriel_', 'description': None, 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:14,933 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_entity_uri_Gabriel_22', 'name': 'test_entity_name_Gabriel_22', 'description': 'test_entity_comment_Gabriel_22', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:15,728 INFO         [functions.py:882] Object created: {'uri': 'test:set/variables#variable.entity.test_entity_name_gabriel_--1', 'name': 'test_entity_name_Gabriel_ + 1', 'description': None, 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:16,728 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_characteristic_uri_Gabriel_1', 'name': 'test_characteristic_name_Gabriel_1', 'description': 'test_characteristic_comment_Gabriel_1', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:17,529 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_characteristic_uri_Gabriel_2', 'name': 'test_characteristic_name_Gabriel_2', 'description': 'test_characteristic_comment_Gabriel_2', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:18,335 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_characteristic_uri_Gabriel_3', 'name': 'test_characteristic_name_Gabriel_3', 'description': 'test_characteristic_comment_Gabriel_3', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:19,136 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_characteristic_uri_Gabriel_4', 'name': 'test_characteristic_name_Gabriel_4', 'description': 'test_characteristic_comment_Gabriel_4', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:19,931 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_characteristic_uri_Gabriel_5', 'name': 'test_characteristic_name_Gabriel_5', 'description': 'test_characteristic_comment_Gabriel_5', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:20,744 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_characteristic_uri_Gabriel_6', 'name': 'test_characteristic_name_Gabriel_6', 'description': 'test_characteristic_comment_Gabriel_6', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:21,539 INFO         [functions.py:882] Object created: {'uri': 'test:set/variables#characteristic.test_characteristic_name_gabriel_7', 'name': 'test_characteristic_name_Gabriel_7', 'description': 'test_characteristic_comment_Gabriel_7', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:21,812 INFO         [functions.py:810] The object {'name': None, 'uri': 'test:set/test_characteristic_uri_Gabriel_8', 'description': 'test_characteristic_comment_Gabriel_8'} couldn't be created as no name was given and couldn't be found as no object with that uri exist

2021-08-23 16:27:22,605 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_characteristic_uri_Gabriel_9', 'name': 'test_characteristic_name_Gabriel_9', 'description': None, 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:23,394 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_characteristic_uri_Gabriel_10', 'name': 'test_characteristic_name_Gabriel_10', 'description': 'test_characteristic_comment_Gabriel_10', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:24,209 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_characteristic_uri_Gabriel_11', 'name': 'test_characteristic_name_Gabriel_11', 'description': 'test_characteristic_comment_Gabriel_11', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:25,050 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_characteristic_uri_Gabriel_12', 'name': 'test_characteristic_name_Gabriel_12', 'description': 'test_characteristic_comment_Gabriel_12', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:25,888 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_characteristic_uri_Gabriel_13', 'name': 'test_characteristic_name_Gabriel_13', 'description': 'test_characteristic_comment_Gabriel_13', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:26,688 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_characteristic_uri_Gabriel_14', 'name': 'test_characteristic_name_Gabriel_14', 'description': 'test_characteristic_comment_Gabriel_14', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:27,484 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_characteristic_uri_Gabriel_15', 'name': 'test_characteristic_name_Gabriel_15', 'description': 'test_characteristic_comment_Gabriel_15', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:28,267 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_characteristic_uri_Gabriel_16', 'name': 'test_characteristic_name_Gabriel_16', 'description': 'test_characteristic_comment_Gabriel_16', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:29,076 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_characteristic_uri_Gabriel_17', 'name': 'test_characteristic_name_Gabriel_17', 'description': 'test_characteristic_comment_Gabriel_17', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:29,859 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_characteristic_uri_Gabriel_18', 'name': 'test_characteristic_name_Gabriel_18', 'description': 'test_characteristic_comment_Gabriel_18', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:30,655 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_characteristic_uri_Gabriel_19', 'name': 'test_characteristic_name_Gabriel_19', 'description': 'test_characteristic_comment_Gabriel_19', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:31,512 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_characteristic_uri_Gabriel_20', 'name': 'test_characteristic_name_Gabriel_20', 'description': 'test_characteristic_comment_Gabriel_20', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:32,434 INFO         [functions.py:882] Object created: {'uri': 'test:set/variables#characteristic.test_characteristic_name_gabriel_', 'name': 'test_characteristic_name_Gabriel_', 'description': None, 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:33,216 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_characteristic_uri_Gabriel_22', 'name': 'test_characteristic_name_Gabriel_22', 'description': 'test_characteristic_comment_Gabriel_22', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:34,093 INFO         [functions.py:849] Object {'name': '%', 'uri': None, 'description': None} at row 24 wasn't created as an object with that name already exists.
That object was skipped and will appear in the "already_existed.csv" file.
The object used instead is {'uri': 'test:set/variables#characteristic.', 'name': '%', 'description': None, 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:35,093 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_method_uri_Gabriel_1', 'name': 'test_method_name_Gabriel_1', 'description': 'test_method_comment_Gabriel_1', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:35,903 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_method_uri_Gabriel_2', 'name': 'test_method_name_Gabriel_2', 'description': 'test_method_comment_Gabriel_2', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:36,727 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_method_uri_Gabriel_3', 'name': 'test_method_name_Gabriel_3', 'description': 'test_method_comment_Gabriel_3', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:37,528 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_method_uri_Gabriel_4', 'name': 'test_method_name_Gabriel_4', 'description': 'test_method_comment_Gabriel_4', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:38,348 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_method_uri_Gabriel_5', 'name': 'test_method_name_Gabriel_5', 'description': 'test_method_comment_Gabriel_5', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:39,154 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_method_uri_Gabriel_6', 'name': 'test_method_name_Gabriel_6', 'description': 'test_method_comment_Gabriel_6', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:39,983 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_method_uri_Gabriel_7', 'name': 'test_method_name_Gabriel_7', 'description': 'test_method_comment_Gabriel_7', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:40,797 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_method_uri_Gabriel_8', 'name': 'test_method_name_Gabriel_8', 'description': 'test_method_comment_Gabriel_8', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:41,608 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_method_uri_Gabriel_9', 'name': 'test_method_name_Gabriel_9', 'description': 'test_method_comment_Gabriel_9', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:42,251 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_method_uri_Gabriel_10', 'name': 'test_method_name_Gabriel_10', 'description': 'test_method_comment_Gabriel_10', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:42,911 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_method_uri_Gabriel_11', 'name': 'test_method_name_Gabriel_11', 'description': 'test_method_comment_Gabriel_11', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:43,578 INFO         [functions.py:882] Object created: {'uri': 'test:set/variables#variable.method.test_method_name_gabriel_12', 'name': 'test_method_name_Gabriel_12', 'description': 'test_method_comment_Gabriel_12', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:43,773 INFO         [functions.py:810] The object {'name': None, 'uri': 'test:set/test_method_uri_Gabriel_13', 'description': 'test_method_comment_Gabriel_13'} couldn't be created as no name was given and couldn't be found as no object with that uri exist

2021-08-23 16:27:44,415 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_method_uri_Gabriel_14', 'name': 'test_method_name_Gabriel_14', 'description': None, 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:45,059 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_method_uri_Gabriel_15', 'name': 'test_method_name_Gabriel_15', 'description': 'test_method_comment_Gabriel_15', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:45,720 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_method_uri_Gabriel_16', 'name': 'test_method_name_Gabriel_16', 'description': 'test_method_comment_Gabriel_16', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:46,358 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_method_uri_Gabriel_17', 'name': 'test_method_name_Gabriel_17', 'description': 'test_method_comment_Gabriel_17', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:47,033 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_method_uri_Gabriel_18', 'name': 'test_method_name_Gabriel_18', 'description': 'test_method_comment_Gabriel_18', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:47,668 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_method_uri_Gabriel_19', 'name': 'test_method_name_Gabriel_19', 'description': 'test_method_comment_Gabriel_19', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:48,318 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_method_uri_Gabriel_20', 'name': 'test_method_name_Gabriel_20', 'description': 'test_method_comment_Gabriel_20', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:48,993 INFO         [functions.py:882] Object created: {'uri': 'test:set/variables#variable.method.test_method_name_gabriel_', 'name': 'test_method_name_Gabriel_', 'description': None, 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:49,633 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_method_uri_Gabriel_22', 'name': 'test_method_name_Gabriel_22', 'description': 'test_method_comment_Gabriel_22', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:50,453 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_unit_uri_Gabriel_1', 'name': 'test_unit_name_Gabriel_1', 'description': 'test_unit_comment_Gabriel_1', 'symbol': None, 'alternative_symbol': None, 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:51,171 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_unit_uri_Gabriel_2', 'name': 'test_unit_name_Gabriel_2', 'description': 'test_unit_comment_Gabriel_2', 'symbol': None, 'alternative_symbol': None, 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:51,805 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_unit_uri_Gabriel_3', 'name': 'test_unit_name_Gabriel_3', 'description': 'test_unit_comment_Gabriel_3', 'symbol': None, 'alternative_symbol': None, 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:52,446 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_unit_uri_Gabriel_4', 'name': 'test_unit_name_Gabriel_4', 'description': 'test_unit_comment_Gabriel_4', 'symbol': None, 'alternative_symbol': None, 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:53,079 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_unit_uri_Gabriel_5', 'name': 'test_unit_name_Gabriel_5', 'description': 'test_unit_comment_Gabriel_5', 'symbol': None, 'alternative_symbol': None, 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:53,727 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_unit_uri_Gabriel_6', 'name': 'test_unit_name_Gabriel_6', 'description': 'test_unit_comment_Gabriel_6', 'symbol': None, 'alternative_symbol': None, 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:54,644 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_unit_uri_Gabriel_7', 'name': 'test_unit_name_Gabriel_7', 'description': 'test_unit_comment_Gabriel_7', 'symbol': None, 'alternative_symbol': None, 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:55,310 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_unit_uri_Gabriel_8', 'name': 'test_unit_name_Gabriel_8', 'description': 'test_unit_comment_Gabriel_8', 'symbol': None, 'alternative_symbol': None, 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:55,956 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_unit_uri_Gabriel_9', 'name': 'test_unit_name_Gabriel_9', 'description': 'test_unit_comment_Gabriel_9', 'symbol': None, 'alternative_symbol': None, 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:56,591 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_unit_uri_Gabriel_10', 'name': 'test_unit_name_Gabriel_10', 'description': 'test_unit_comment_Gabriel_10', 'symbol': None, 'alternative_symbol': None, 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:57,237 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_unit_uri_Gabriel_11', 'name': 'test_unit_name_Gabriel_11', 'description': 'test_unit_comment_Gabriel_11', 'symbol': None, 'alternative_symbol': None, 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:57,883 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_unit_uri_Gabriel_12', 'name': 'test_unit_name_Gabriel_12', 'description': 'test_unit_comment_Gabriel_12', 'symbol': None, 'alternative_symbol': None, 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:58,535 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_unit_uri_Gabriel_13', 'name': 'test_unit_name_Gabriel_13', 'description': 'test_unit_comment_Gabriel_13', 'symbol': None, 'alternative_symbol': None, 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:59,179 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_unit_uri_Gabriel_14', 'name': 'test_unit_name_Gabriel_14', 'description': 'test_unit_comment_Gabriel_14', 'symbol': None, 'alternative_symbol': None, 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:27:59,836 INFO         [functions.py:882] Object created: {'uri': 'test:set/variables#variable.unit.test_unit_name_gabriel_15', 'name': 'test_unit_name_Gabriel_15', 'description': 'test_unit_comment_Gabriel_15', 'symbol': None, 'alternative_symbol': None, 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:28:00,037 INFO         [functions.py:810] The object {'name': None, 'uri': 'test:set/test_unit_uri_Gabriel_16', 'description': 'test_unit_comment_Gabriel_16'} couldn't be created as no name was given and couldn't be found as no object with that uri exist

2021-08-23 16:28:00,729 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_unit_uri_Gabriel_17', 'name': 'test_unit_name_Gabriel_17', 'description': None, 'symbol': None, 'alternative_symbol': None, 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:28:01,359 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_unit_uri_Gabriel_18', 'name': 'test_unit_name_Gabriel_18', 'description': 'test_unit_comment_Gabriel_18', 'symbol': None, 'alternative_symbol': None, 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:28:02,611 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_unit_uri_Gabriel_19', 'name': 'test_unit_name_Gabriel_19', 'description': 'test_unit_comment_Gabriel_19', 'symbol': None, 'alternative_symbol': None, 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:28:03,251 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_unit_uri_Gabriel_20', 'name': 'test_unit_name_Gabriel_20', 'description': 'test_unit_comment_Gabriel_20', 'symbol': None, 'alternative_symbol': None, 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:28:03,883 INFO         [functions.py:882] Object created: {'uri': 'test:set/variables#variable.unit.test_unit_name_gabriel_', 'name': 'test_unit_name_Gabriel_', 'description': None, 'symbol': None, 'alternative_symbol': None, 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:28:04,538 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_unit_uri_Gabriel_22', 'name': 'test_unit_name_Gabriel_22', 'description': 'test_unit_comment_Gabriel_22', 'symbol': None, 'alternative_symbol': None, 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:28:05,379 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_variable_uri_Gabriel_1', 'name': 'test_variable_name_Gabriel_1', 'alternative_name': 'test_variable_alt_name_Gabriel_1', 'description': 'test_variable_comment_Gabriel_1', 'entity': {'name': 'test_entity_name_Gabriel_1',
 'uri': 'test:set/test_entity_uri_Gabriel_1'}, 'characteristic': {'name': 'test_characteristic_name_Gabriel_1',
 'uri': 'test:set/test_characteristic_uri_Gabriel_1'}, 'trait': 'test:set/test_trait_uri_Gabriel_1', 'trait_name': 'test_trait_name_Gabriel_1', 'method': {'name': 'test_method_name_Gabriel_1',
 'uri': 'test:set/test_method_uri_Gabriel_1'}, 'unit': {'name': 'test_unit_name_Gabriel_1', 'uri': 'test:set/test_unit_uri_Gabriel_1'}, 'time_interval': 'Millisecond', 'sampling_interval': 'Millimeter', 'datatype': 'http://www.w3.org/2001/XMLSchema#decimal', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

2021-08-23 16:28:06,111 INFO         [functions.py:882] Object created: {'uri': 'test:set/test_variable_uri_Gabriel_2', 'name': 'test_variable_name_Gabriel_2', 'alternative_name': 'test_variable_alt_name_Gabriel_2', 'description': 'test_variable_comment_Gabriel_2', 'entity': {'name': 'test_entity_name_Gabriel_2',
 'uri': 'test:set/test_entity_uri_Gabriel_2'}, 'characteristic': {'name': 'test_characteristic_name_Gabriel_2',
 'uri': 'test:set/test_characteristic_uri_Gabriel_2'}, 'trait': 'test:set/test_trait_uri_Gabriel_2', 'trait_name': 'test_trait_name_Gabriel_2', 'method': {'name': 'test_method_name_Gabriel_2',
 'uri': 'test:set/test_method_uri_Gabriel_2'}, 'unit': {'name': 'test_unit_name_Gabriel_2', 'uri': 'test:set/test_unit_uri_Gabriel_2'}, 'time_interval': 'Second', 'sampling_interval': 'Centimeter', 'datatype': 'http://www.w3.org/2001/XMLSchema#integer', 'exact_match': [], 'close_match': [], 'broad_match': [], 'narrow_match': []}

